id,doc_id,type,context,stanford_sentence_id,stanford_token_start,stanford_token_end
BACONSREBELLION_20050205.1919-E50-87,BACONSREBELLION_20050205.1919,PER,you,20,23,23
BACONSREBELLION_20050205.1919-E51-85,BACONSREBELLION_20050205.1919,ORG,"the two organizations",6,19,19
BACONSREBELLION_20050205.1919-E52-88,BACONSREBELLION_20050205.1919,PER,you,21,2,2
BACONSREBELLION_20050205.1919-E55-2,BACONSREBELLION_20050205.1919,GPE,Richmond,5,5,5
BACONSREBELLION_20050205.1919-E55-26,BACONSREBELLION_20050205.1919,GPE,Richmond,2,12,12
BACONSREBELLION_20050205.1919-E55-92,BACONSREBELLION_20050205.1919,GPE,"the City of Richmond",2,10,10
BACONSREBELLION_20050205.1919-E58-4,BACONSREBELLION_20050205.1919,ORG,"the caucus",5,11,11
BACONSREBELLION_20050205.1919-E58-5,BACONSREBELLION_20050205.1919,ORG,their,5,19,19
BACONSREBELLION_20050205.1919-E58-96,BACONSREBELLION_20050205.1919,ORG,"the Legislative Black Caucus",3,14,16
BACONSREBELLION_20050205.1919-E59-13,BACONSREBELLION_20050205.1919,ORG,DMBE,7,19,19
BACONSREBELLION_20050205.1919-E59-18,BACONSREBELLION_20050205.1919,ORG,DMBE,9,19,19
BACONSREBELLION_20050205.1919-E59-97,BACONSREBELLION_20050205.1919,ORG,"the Department of Minority Business Enterprise (DMBE",3,26,30
BACONSREBELLION_20050205.1919-E60-12,BACONSREBELLION_20050205.1919,ORG,DBA,7,8,8
BACONSREBELLION_20050205.1919-E60-98,BACONSREBELLION_20050205.1919,ORG,"the
Department of Business Assistance (DBA",3,36,39
CNN_ENG_20030626_193133.8-E1-5,CNN_ENG_20030626_193133.8,PER,me,7,6,6
CNN_ENG_20030626_193133.8-E1-8,CNN_ENG_20030626_193133.8,PER,me,9,4,4
CNN_ENG_20030626_193133.8-E1-12,CNN_ENG_20030626_193133.8,PER,me,12,6,6
CNN_ENG_20030626_193133.8-E1-16,CNN_ENG_20030626_193133.8,PER,you,14,9,9
CNN_ENG_20030626_193133.8-E1-17,CNN_ENG_20030626_193133.8,PER,anderson,14,12,12
CNN_ENG_20030626_193133.8-E1-39,CNN_ENG_20030626_193133.8,PER,i,25,5,5
CNN_ENG_20030626_193133.8-E1-51,CNN_ENG_20030626_193133.8,PER,i,30,1,1
CNN_ENG_20030626_193133.8-E1-55,CNN_ENG_20030626_193133.8,PER,i,32,1,1
CNN_ENG_20030626_193133.8-E1-65,CNN_ENG_20030626_193133.8,PER,i,35,9,9
CNN_ENG_20030626_193133.8-E2-83,CNN_ENG_20030626_193133.8,ORG,us,35,6,6
CNN_ENG_20030626_193133.8-E3-21,CNN_ENG_20030626_193133.8,PER,"a member",19,3,3
CNN_ENG_20030626_193133.8-E4-2,CNN_ENG_20030626_193133.8,PER,"garn tonkin",6,1,2
CNN_ENG_20030626_193133.8-E4-24,CNN_ENG_20030626_193133.8,PER,he,22,1,1
CNN_ENG_20030626_193133.8-E4-25,CNN_ENG_20030626_193133.8,PER,"one of the biggest if not the biggest names in the world of
hollywood fund-raisers",22,3,3
CNN_ENG_20030626_193133.8-E4-28,CNN_ENG_20030626_193133.8,PER,"a person who would put together celebrities
with charities to raise a lot of money",23,2,2
CNN_ENG_20030626_193133.8-E4-29,CNN_ENG_20030626_193133.8,PER,who,23,3,3
CNN_ENG_20030626_193133.8-E4-32,CNN_ENG_20030626_193133.8,PER,"this guy",5,3,3
CNN_ENG_20030626_193133.8-E4-33,CNN_ENG_20030626_193133.8,PER,he,24,1,1
CNN_ENG_20030626_193133.8-E4-34,CNN_ENG_20030626_193133.8,PER,"the focal point between bill and hillary clinton in the
hollywood community",24,11,11
CNN_ENG_20030626_193133.8-E4-41,CNN_ENG_20030626_193133.8,PER,him,25,20,20
CNN_ENG_20030626_193133.8-E4-46,CNN_ENG_20030626_193133.8,PER,"aaron
tonkin",21,3,4
CNN_ENG_20030626_193133.8-E4-48,CNN_ENG_20030626_193133.8,PER,"mr.
tonkin",27,41,41
CNN_ENG_20030626_193133.8-E4-57,CNN_ENG_20030626_193133.8,PER,"aaron tonkin",33,4,5
CNN_ENG_20030626_193133.8-E4-60,CNN_ENG_20030626_193133.8,PER,he,34,19,19
CNN_ENG_20030626_193133.8-E4-64,CNN_ENG_20030626_193133.8,PER,his,35,3,3
CNN_ENG_20030626_193133.8-E4-66,CNN_ENG_20030626_193133.8,PER,he,37,11,11
CNN_ENG_20030626_193133.8-E4-68,CNN_ENG_20030626_193133.8,PER,mr,27,40,40
CNN_ENG_20030626_193133.8-E4-76,CNN_ENG_20030626_193133.8,PER,"aaron tonkin",3,7,8
CNN_ENG_20030626_193133.8-E4-78,CNN_ENG_20030626_193133.8,PER,he,3,18,18
CNN_ENG_20030626_193133.8-E5-26,CNN_ENG_20030626_193133.8,PER,"hollywood fund-raisers",22,17,18
CNN_ENG_20030626_193133.8-E6-27,CNN_ENG_20030626_193133.8,ORG,hollywood,22,16,16
CNN_ENG_20030626_193133.8-E6-38,CNN_ENG_20030626_193133.8,ORG,hollywood,24,19,19
CNN_ENG_20030626_193133.8-E6-62,CNN_ENG_20030626_193133.8,ORG,hollywood,34,24,24
CNN_ENG_20030626_193133.8-E9-30,CNN_ENG_20030626_193133.8,PER,celebrities,23,7,7
CNN_ENG_20030626_193133.8-E10-31,CNN_ENG_20030626_193133.8,ORG,charities,23,9,9
CNN_ENG_20030626_193133.8-E12-35,CNN_ENG_20030626_193133.8,PER,"bill and hillary clinton",24,13,13
CNN_ENG_20030626_193133.8-E12-43,CNN_ENG_20030626_193133.8,PER,"former president clinton",27,33,33
CNN_ENG_20030626_193133.8-E12-44,CNN_ENG_20030626_193133.8,PER,"former president",27,32,32
CNN_ENG_20030626_193133.8-E13-36,CNN_ENG_20030626_193133.8,PER,"bill and hillary clinton",24,15,16
CNN_ENG_20030626_193133.8-E14-37,CNN_ENG_20030626_193133.8,PER,"the
hollywood community",24,20,20
CNN_ENG_20030626_193133.8-E16-40,CNN_ENG_20030626_193133.8,PER,"a lot of
the celebrities",25,17,17
CNN_ENG_20030626_193133.8-E17-1,CNN_ENG_20030626_193133.8,PER,"the clintons",1,5,5
CNN_ENG_20030626_193133.8-E19-13,CNN_ENG_20030626_193133.8,PER,ford,1,7,7
CNN_ENG_20030626_193133.8-E19-45,CNN_ENG_20030626_193133.8,PER,"former president ford",27,37,37
CNN_ENG_20030626_193133.8-E19-47,CNN_ENG_20030626_193133.8,PER,"former president",27,36,36
CNN_ENG_20030626_193133.8-E21-49,CNN_ENG_20030626_193133.8,PER,"sylvester stl loan",27,43,45
CNN_ENG_20030626_193133.8-E22-52,CNN_ENG_20030626_193133.8,PER,"a lot of the celebrities",30,10,10
CNN_ENG_20030626_193133.8-E22-53,CNN_ENG_20030626_193133.8,PER,they,31,2,2
CNN_ENG_20030626_193133.8-E23-54,CNN_ENG_20030626_193133.8,ORG,"the irs",31,7,7
CNN_ENG_20030626_193133.8-E23-56,CNN_ENG_20030626_193133.8,ORG,irs,32,6,6
CNN_ENG_20030626_193133.8-E23-59,CNN_ENG_20030626_193133.8,ORG,irs,34,6,6
CNN_ENG_20030626_193133.8-E25-58,CNN_ENG_20030626_193133.8,ORG,state,33,15,15
CNN_ENG_20030626_193133.8-E27-61,CNN_ENG_20030626_193133.8,PER,"many many hollywood celebrities",34,25,25
CNN_ENG_20030626_193133.8-E29-63,CNN_ENG_20030626_193133.8,PER,"his attorney",35,4,4
CNN_ENG_20030626_193133.8-E30-67,CNN_ENG_20030626_193133.8,PER,someone,8,4,4
CNN_ENG_20030626_193133.8-E31-69,CNN_ENG_20030626_193133.8,PER,who,21,1,1
CNN_ENG_20030626_193133.8-E33-70,CNN_ENG_20030626_193133.8,PER,"arnold schwarzenegger",1,9,10
CNN_ENG_20030626_193133.8-E34-71,CNN_ENG_20030626_193133.8,PER,"the cast
of ""friends",1,13,13
CNN_ENG_20030626_193133.8-E35-72,CNN_ENG_20030626_193133.8,PER,"the biggest if not the biggest names in the world of
hollywood fund-raisers",22,11,11
CNN_ENG_20030626_193133.8-E36-73,CNN_ENG_20030626_193133.8,PER,"they all",2,1,1
CNN_ENG_20030626_193133.8-E37-75,CNN_ENG_20030626_193133.8,GPE,california,2,4,4
CNN_ENG_20030626_193133.8-E39-77,CNN_ENG_20030626_193133.8,ORG,"vanity
fair",3,14,15
CNN_ENG_20030626_193133.8-E40-74,CNN_ENG_20030626_193133.8,PER,who,5,1,1
CNN_ENG_20030626_193133.8-E41-79,CNN_ENG_20030626_193133.8,PER,"angry investor",3,32,32
CNN_ENG_20030626_193133.8-E42-3,CNN_ENG_20030626_193133.8,PER,brian,7,1,1
CNN_ENG_20030626_193133.8-E42-4,CNN_ENG_20030626_193133.8,PER,you,7,4,4
CNN_ENG_20030626_193133.8-E42-6,CNN_ENG_20030626_193133.8,PER,i,8,1,1
CNN_ENG_20030626_193133.8-E42-7,CNN_ENG_20030626_193133.8,PER,you,9,2,2
CNN_ENG_20030626_193133.8-E42-9,CNN_ENG_20030626_193133.8,PER,you,10,1,1
CNN_ENG_20030626_193133.8-E42-10,CNN_ENG_20030626_193133.8,PER,bliian,12,1,1
CNN_ENG_20030626_193133.8-E42-11,CNN_ENG_20030626_193133.8,PER,you,12,4,4
CNN_ENG_20030626_193133.8-E42-15,CNN_ENG_20030626_193133.8,PER,i,14,6,6
CNN_ENG_20030626_193133.8-E42-18,CNN_ENG_20030626_193133.8,PER,you,15,6,6
CNN_ENG_20030626_193133.8-E42-23,CNN_ENG_20030626_193133.8,PER,"brian burrow",20,5,6
CNN_ENG_20030626_193133.8-E42-42,CNN_ENG_20030626_193133.8,PER,me,27,12,12
CNN_ENG_20030626_193133.8-E42-50,CNN_ENG_20030626_193133.8,PER,i,28,1,1
CNN_ENG_20030626_193133.8-E42-80,CNN_ENG_20030626_193133.8,PER,"brian burrow",4,4,5
CNN_ENG_20030626_193133.8-E43-14,CNN_ENG_20030626_193133.8,PER,we,14,1,1
CNN_ENG_20030626_193133.8-E43-19,CNN_ENG_20030626_193133.8,PER,we,17,1,1
CNN_ENG_20030626_193133.8-E43-20,CNN_ENG_20030626_193133.8,PER,we,18,1,1
CNN_ENG_20030626_193133.8-E43-22,CNN_ENG_20030626_193133.8,PER,us,20,3,3
CNN_ENG_20030626_193133.8-E43-81,CNN_ENG_20030626_193133.8,PER,us,4,2,2
CNN_ENG_20030626_193133.8-E43-82,CNN_ENG_20030626_193133.8,PER,us,4,10,10
CNN_ENG_20030626_193133.8-V1-1,CNN_ENG_20030626_193133.8,Numeric,"several million dollars",34,9,11
CNN_ENG_20030626_193133.8-V2-1,CNN_ENG_20030626_193133.8,Job-Title,president,27,32,32
CNN_ENG_20030626_193133.8-V3-1,CNN_ENG_20030626_193133.8,Job-Title,president,27,36,36
CNN_IP_20030409.1600.04-E1-3,CNN_IP_20030409.1600.04,PER,"CNN's Daryn Kagan",3,19,20
CNN_IP_20030409.1600.04-E1-98,CNN_IP_20030409.1600.04,PER,"Daryn Kagan",58,1,2
CNN_IP_20030409.1600.04-E2-4,CNN_IP_20030409.1600.04,ORG,CNN,3,17,17
CNN_IP_20030409.1600.04-E2-99,CNN_IP_20030409.1600.04,ORG,CNN,58,4,4
CNN_IP_20030409.1600.04-E3-5,CNN_IP_20030409.1600.04,GPE,U.S,4,20,20
CNN_IP_20030409.1600.04-E3-25,CNN_IP_20030409.1600.04,GPE,"the United States of America",14,5,8
CNN_IP_20030409.1600.04-E3-154,CNN_IP_20030409.1600.04,GPE,"United States",1,3,4
CNN_IP_20030409.1600.04-E4-6,CNN_IP_20030409.1600.04,ORG,"U.S. Navy and Coast Guard",4,21,21
CNN_IP_20030409.1600.04-E4-115,CNN_IP_20030409.1600.04,ORG,"The United States Navy and Coast Guard",1,5,5
CNN_IP_20030409.1600.04-E5-7,CNN_IP_20030409.1600.04,ORG,"U.S. Navy and Coast Guard",4,23,24
CNN_IP_20030409.1600.04-E5-153,CNN_IP_20030409.1600.04,ORG,"The United States Navy and Coast Guard",1,7,8
CNN_IP_20030409.1600.04-E6-11,CNN_IP_20030409.1600.04,VEH,ships,4,28,28
CNN_IP_20030409.1600.04-E7-12,CNN_IP_20030409.1600.04,GPE,Kuwait,21,5,5
CNN_IP_20030409.1600.04-E7-13,CNN_IP_20030409.1600.04,GPE,Kuwait,4,33,33
CNN_IP_20030409.1600.04-E7-101,CNN_IP_20030409.1600.04,GPE,Kuwait,58,6,6
CNN_IP_20030409.1600.04-E8-16,CNN_IP_20030409.1600.04,VEH,"the boats, guns, radar, sonar and communications",6,9,9
CNN_IP_20030409.1600.04-E9-17,CNN_IP_20030409.1600.04,WEA,"the boats, guns, radar, sonar and communications",6,11,11
CNN_IP_20030409.1600.04-E10-18,CNN_IP_20030409.1600.04,PER,we,6,19,19
CNN_IP_20030409.1600.04-E11-19,CNN_IP_20030409.1600.04,PER,second-graders,6,41,41
CNN_IP_20030409.1600.04-E11-39,CNN_IP_20030409.1600.04,PER,"Her second-graders",25,4,4
CNN_IP_20030409.1600.04-E11-43,CNN_IP_20030409.1600.04,PER,"my children",26,15,15
CNN_IP_20030409.1600.04-E11-48,CNN_IP_20030409.1600.04,PER,"these kids",33,4,4
CNN_IP_20030409.1600.04-E11-49,CNN_IP_20030409.1600.04,PER,their,33,18,18
CNN_IP_20030409.1600.04-E11-53,CNN_IP_20030409.1600.04,PER,"the
Riverwood Elementary second-graders",36,10,10
CNN_IP_20030409.1600.04-E11-56,CNN_IP_20030409.1600.04,PER,they,39,5,5
CNN_IP_20030409.1600.04-E11-57,CNN_IP_20030409.1600.04,PER,their,39,15,15
CNN_IP_20030409.1600.04-E11-89,CNN_IP_20030409.1600.04,PER,"your
students",56,8,8
CNN_IP_20030409.1600.04-E11-92,CNN_IP_20030409.1600.04,PER,they,56,17,17
CNN_IP_20030409.1600.04-E11-94,CNN_IP_20030409.1600.04,PER,Their,57,6,6
CNN_IP_20030409.1600.04-E11-148,CNN_IP_20030409.1600.04,PER,our,32,11,11
CNN_IP_20030409.1600.04-E11-149,CNN_IP_20030409.1600.04,PER,We,31,4,4
CNN_IP_20030409.1600.04-E11-161,CNN_IP_20030409.1600.04,PER,"elementary school children in North Carolina",2,12,12
CNN_IP_20030409.1600.04-E11-164,CNN_IP_20030409.1600.04,PER,"The
students",3,2,2
CNN_IP_20030409.1600.04-E11-165,CNN_IP_20030409.1600.04,PER,their,3,7,7
CNN_IP_20030409.1600.04-E12-21,CNN_IP_20030409.1600.04,PER,"brave friend",10,11,11
CNN_IP_20030409.1600.04-E12-24,CNN_IP_20030409.1600.04,PER,You,14,1,1
CNN_IP_20030409.1600.04-E12-26,CNN_IP_20030409.1600.04,PER,You,15,1,1
CNN_IP_20030409.1600.04-E12-27,CNN_IP_20030409.1600.04,PER,You,15,8,8
CNN_IP_20030409.1600.04-E12-29,CNN_IP_20030409.1600.04,PER,"my best friend",15,12,12
CNN_IP_20030409.1600.04-E12-30,CNN_IP_20030409.1600.04,PER,You,16,1,1
CNN_IP_20030409.1600.04-E12-31,CNN_IP_20030409.1600.04,PER,your,16,6,6
CNN_IP_20030409.1600.04-E12-136,CNN_IP_20030409.1600.04,PER,"brave friend",28,9,9
CNN_IP_20030409.1600.04-E12-137,CNN_IP_20030409.1600.04,PER,your,32,6,6
CNN_IP_20030409.1600.04-E12-138,CNN_IP_20030409.1600.04,PER,you,31,10,10
CNN_IP_20030409.1600.04-E12-139,CNN_IP_20030409.1600.04,PER,"a very brave person",31,15,15
CNN_IP_20030409.1600.04-E12-140,CNN_IP_20030409.1600.04,PER,friend,43,8,8
CNN_IP_20030409.1600.04-E12-141,CNN_IP_20030409.1600.04,PER,you,44,11,11
CNN_IP_20030409.1600.04-E12-142,CNN_IP_20030409.1600.04,PER,you,43,15,15
CNN_IP_20030409.1600.04-E12-143,CNN_IP_20030409.1600.04,PER,"brave friend",9,6,6
CNN_IP_20030409.1600.04-E12-144,CNN_IP_20030409.1600.04,PER,"brave friend",8,6,6
CNN_IP_20030409.1600.04-E13-22,CNN_IP_20030409.1600.04,PER,My,12,1,1
CNN_IP_20030409.1600.04-E13-23,CNN_IP_20030409.1600.04,PER,I,13,1,1
CNN_IP_20030409.1600.04-E13-28,CNN_IP_20030409.1600.04,PER,my,15,10,10
CNN_IP_20030409.1600.04-E13-32,CNN_IP_20030409.1600.04,PER,Ryan,17,3,3
CNN_IP_20030409.1600.04-E13-81,CNN_IP_20030409.1600.04,PER,"UNIDENTIFIED MALE",8,1,2
CNN_IP_20030409.1600.04-E13-90,CNN_IP_20030409.1600.04,PER,"UNIDENTIFIED MALE",9,1,2
CNN_IP_20030409.1600.04-E13-91,CNN_IP_20030409.1600.04,PER,"UNIDENTIFIED MALE",15,5,6
CNN_IP_20030409.1600.04-E13-110,CNN_IP_20030409.1600.04,PER,"LT. CMDR. MIKE ROBERTS, U.S. NAVY",10,1,7
CNN_IP_20030409.1600.04-E15-1,CNN_IP_20030409.1600.04,PER,"a supportive sister",19,22,22
CNN_IP_20030409.1600.04-E15-2,CNN_IP_20030409.1600.04,PER,who,3,10,10
CNN_IP_20030409.1600.04-E15-9,CNN_IP_20030409.1600.04,PER,I,20,7,7
CNN_IP_20030409.1600.04-E15-10,CNN_IP_20030409.1600.04,PER,My,21,1,1
CNN_IP_20030409.1600.04-E15-15,CNN_IP_20030409.1600.04,PER,CUPOLO,23,1,1
CNN_IP_20030409.1600.04-E15-20,CNN_IP_20030409.1600.04,PER,"My sister",22,3,3
CNN_IP_20030409.1600.04-E15-33,CNN_IP_20030409.1600.04,PER,"a grammar school teacher in Clayton, North Carolina",22,8,8
CNN_IP_20030409.1600.04-E15-35,CNN_IP_20030409.1600.04,PER,CUPOLO,26,1,1
CNN_IP_20030409.1600.04-E15-38,CNN_IP_20030409.1600.04,PER,CUPOLO,37,1,1
CNN_IP_20030409.1600.04-E15-40,CNN_IP_20030409.1600.04,PER,Her,25,2,2
CNN_IP_20030409.1600.04-E15-42,CNN_IP_20030409.1600.04,PER,I,26,4,4
CNN_IP_20030409.1600.04-E15-44,CNN_IP_20030409.1600.04,PER,my,26,14,14
CNN_IP_20030409.1600.04-E15-45,CNN_IP_20030409.1600.04,PER,I,27,1,1
CNN_IP_20030409.1600.04-E15-47,CNN_IP_20030409.1600.04,PER,CUPOLO,40,1,1
CNN_IP_20030409.1600.04-E15-58,CNN_IP_20030409.1600.04,PER,I,42,1,1
CNN_IP_20030409.1600.04-E15-59,CNN_IP_20030409.1600.04,PER,I,43,1,1
CNN_IP_20030409.1600.04-E15-75,CNN_IP_20030409.1600.04,PER,I,51,2,2
CNN_IP_20030409.1600.04-E15-76,CNN_IP_20030409.1600.04,PER,me,51,6,6
CNN_IP_20030409.1600.04-E15-77,CNN_IP_20030409.1600.04,PER,my,51,10,10
CNN_IP_20030409.1600.04-E15-80,CNN_IP_20030409.1600.04,PER,"your sister",52,10,10
CNN_IP_20030409.1600.04-E15-82,CNN_IP_20030409.1600.04,PER,her,54,7,7
CNN_IP_20030409.1600.04-E15-83,CNN_IP_20030409.1600.04,PER,you,54,10,10
CNN_IP_20030409.1600.04-E15-84,CNN_IP_20030409.1600.04,PER,Christine,54,14,14
CNN_IP_20030409.1600.04-E15-85,CNN_IP_20030409.1600.04,PER,you,55,2,2
CNN_IP_20030409.1600.04-E15-86,CNN_IP_20030409.1600.04,PER,you,56,3,3
CNN_IP_20030409.1600.04-E15-87,CNN_IP_20030409.1600.04,PER,your,56,7,7
CNN_IP_20030409.1600.04-E15-109,CNN_IP_20030409.1600.04,PER,"CHRISTINE CUPOLO, TEACHER",20,1,4
CNN_IP_20030409.1600.04-E15-156,CNN_IP_20030409.1600.04,PER,"Christine Cupolo",19,24,25
CNN_IP_20030409.1600.04-E15-162,CNN_IP_20030409.1600.04,PER,she,28,3,3
CNN_IP_20030409.1600.04-E15-166,CNN_IP_20030409.1600.04,PER,"their teacher",3,8,8
CNN_IP_20030409.1600.04-E16-34,CNN_IP_20030409.1600.04,GPE,"Clayton, North Carolina",22,10,10
CNN_IP_20030409.1600.04-E17-41,CNN_IP_20030409.1600.04,PER,"the troops",25,15,15
CNN_IP_20030409.1600.04-E17-46,CNN_IP_20030409.1600.04,PER,"the troops",27,12,12
CNN_IP_20030409.1600.04-E18-72,CNN_IP_20030409.1600.04,PER,We,49,1,1
CNN_IP_20030409.1600.04-E18-145,CNN_IP_20030409.1600.04,PER,our,49,5,5
CNN_IP_20030409.1600.04-E19-50,CNN_IP_20030409.1600.04,PER,you,33,24,24
CNN_IP_20030409.1600.04-E20-54,CNN_IP_20030409.1600.04,PER,You,38,1,1
CNN_IP_20030409.1600.04-E20-55,CNN_IP_20030409.1600.04,PER,your,38,8,8
CNN_IP_20030409.1600.04-E21-62,CNN_IP_20030409.1600.04,PER,I,43,10,10
CNN_IP_20030409.1600.04-E21-64,CNN_IP_20030409.1600.04,PER,I,44,1,1
CNN_IP_20030409.1600.04-E22-66,CNN_IP_20030409.1600.04,PER,you,45,2,2
CNN_IP_20030409.1600.04-E22-67,CNN_IP_20030409.1600.04,PER,you,46,2,2
CNN_IP_20030409.1600.04-E22-68,CNN_IP_20030409.1600.04,PER,you,46,4,4
CNN_IP_20030409.1600.04-E22-146,CNN_IP_20030409.1600.04,PER,you,40,3,3
CNN_IP_20030409.1600.04-E23-69,CNN_IP_20030409.1600.04,PER,them,46,7,7
CNN_IP_20030409.1600.04-E23-70,CNN_IP_20030409.1600.04,PER,They,48,1,1
CNN_IP_20030409.1600.04-E23-73,CNN_IP_20030409.1600.04,PER,they,50,2,2
CNN_IP_20030409.1600.04-E23-93,CNN_IP_20030409.1600.04,PER,us,56,21,21
CNN_IP_20030409.1600.04-E23-113,CNN_IP_20030409.1600.04,PER,"one group of sailors",2,3,3
CNN_IP_20030409.1600.04-E23-114,CNN_IP_20030409.1600.04,PER,"the sailors",39,8,8
CNN_IP_20030409.1600.04-E23-116,CNN_IP_20030409.1600.04,PER,us,33,12,12
CNN_IP_20030409.1600.04-E24-95,CNN_IP_20030409.1600.04,PER,"those who keep watch in the
Persian Gulf",57,13,13
CNN_IP_20030409.1600.04-E24-96,CNN_IP_20030409.1600.04,PER,who,57,14,14
CNN_IP_20030409.1600.04-E25-100,CNN_IP_20030409.1600.04,PER,"KAGAN (voice-over)",57,1,5
CNN_IP_20030409.1600.04-E26-51,CNN_IP_20030409.1600.04,PER,"The United States Navy and Coast Guard crews",1,9,9
CNN_IP_20030409.1600.04-E26-111,CNN_IP_20030409.1600.04,PER,"these units",5,10,10
CNN_IP_20030409.1600.04-E26-112,CNN_IP_20030409.1600.04,PER,"U.S. Navy and Coast Guard
reserves",4,25,25
CNN_IP_20030409.1600.04-E27-102,CNN_IP_20030409.1600.04,FAC,"the tent that serves as
the command center",6,30,30
CNN_IP_20030409.1600.04-E27-122,CNN_IP_20030409.1600.04,FAC,that,6,31,31
CNN_IP_20030409.1600.04-E27-123,CNN_IP_20030409.1600.04,FAC,"the command center",6,36,36
CNN_IP_20030409.1600.04-E28-104,CNN_IP_20030409.1600.04,PER,KAGAN,19,1,1
CNN_IP_20030409.1600.04-E28-106,CNN_IP_20030409.1600.04,PER,KAGAN,35,1,1
CNN_IP_20030409.1600.04-E28-107,CNN_IP_20030409.1600.04,PER,KAGAN,39,1,1
CNN_IP_20030409.1600.04-E29-60,CNN_IP_20030409.1600.04,PER,WOODRUFF,1,1,1
CNN_IP_20030409.1600.04-E29-61,CNN_IP_20030409.1600.04,PER,WOODRUFF,59,1,1
CNN_IP_20030409.1600.04-E29-103,CNN_IP_20030409.1600.04,PER,I,61,1,1
CNN_IP_20030409.1600.04-E29-147,CNN_IP_20030409.1600.04,PER,"Judy
Woodruff",61,3,4
CNN_IP_20030409.1600.04-E30-105,CNN_IP_20030409.1600.04,GPE,Washington,61,6,6
CNN_IP_20030409.1600.04-E31-108,CNN_IP_20030409.1600.04,PER,"DARYN KAGAN, CNN CORRESPONDENT (voice-over)",4,1,9
CNN_IP_20030409.1600.04-E32-117,CNN_IP_20030409.1600.04,FAC,port,1,12,12
CNN_IP_20030409.1600.04-E32-118,CNN_IP_20030409.1600.04,FAC,"these ports",5,15,15
CNN_IP_20030409.1600.04-E32-119,CNN_IP_20030409.1600.04,FAC,port,4,16,16
CNN_IP_20030409.1600.04-E35-120,CNN_IP_20030409.1600.04,ORG,"Riverwood Elementary",36,7,8
CNN_IP_20030409.1600.04-E35-121,CNN_IP_20030409.1600.04,ORG,"grammar school",22,7,7
CNN_IP_20030409.1600.04-E35-124,CNN_IP_20030409.1600.04,ORG,"elementary school",2,11,11
CNN_IP_20030409.1600.04-E39-63,CNN_IP_20030409.1600.04,PER,ROBERTS,18,1,1
CNN_IP_20030409.1600.04-E39-65,CNN_IP_20030409.1600.04,PER,ROBERTS,22,1,1
CNN_IP_20030409.1600.04-E39-71,CNN_IP_20030409.1600.04,PER,ROBERTS,25,1,1
CNN_IP_20030409.1600.04-E39-74,CNN_IP_20030409.1600.04,PER,ROBERTS,28,1,1
CNN_IP_20030409.1600.04-E39-78,CNN_IP_20030409.1600.04,PER,ROBERTS,33,1,1
CNN_IP_20030409.1600.04-E39-79,CNN_IP_20030409.1600.04,PER,ROBERTS,53,1,1
CNN_IP_20030409.1600.04-E39-125,CNN_IP_20030409.1600.04,PER,"My brother",21,2,2
CNN_IP_20030409.1600.04-E39-126,CNN_IP_20030409.1600.04,PER,"a brother",19,12,12
CNN_IP_20030409.1600.04-E39-127,CNN_IP_20030409.1600.04,PER,"my brother",51,11,11
CNN_IP_20030409.1600.04-E39-128,CNN_IP_20030409.1600.04,PER,He,23,2,2
CNN_IP_20030409.1600.04-E39-129,CNN_IP_20030409.1600.04,PER,he,24,8,8
CNN_IP_20030409.1600.04-E39-131,CNN_IP_20030409.1600.04,PER,I,18,2,2
CNN_IP_20030409.1600.04-E39-132,CNN_IP_20030409.1600.04,PER,I,54,1,1
CNN_IP_20030409.1600.04-E39-133,CNN_IP_20030409.1600.04,PER,"Lieutenant
Commander Mike Roberts",19,16,17
CNN_IP_20030409.1600.04-E39-134,CNN_IP_20030409.1600.04,PER,"the big brother",18,6,6
CNN_IP_20030409.1600.04-E39-135,CNN_IP_20030409.1600.04,PER,"Lieutenant
Commander",19,15,15
CNN_IP_20030409.1600.04-E39-151,CNN_IP_20030409.1600.04,PER,My,22,2,2
CNN_IP_20030409.1600.04-E39-152,CNN_IP_20030409.1600.04,PER,your,52,9,9
CNN_IP_20030409.1600.04-E45-150,CNN_IP_20030409.1600.04,PER,My,30,1,1
CNN_IP_20030409.1600.04-E47-159,CNN_IP_20030409.1600.04,PER,"KAGAN (on camera)",52,1,5
CNN_IP_20030409.1600.04-E51-37,CNN_IP_20030409.1600.04,LOC,"the Persian Gulf",23,10,11
CNN_IP_20030409.1600.04-E51-97,CNN_IP_20030409.1600.04,LOC,"the
Persian Gulf",57,19,20
CNN_IP_20030409.1600.04-E51-155,CNN_IP_20030409.1600.04,LOC,"the Persian Gulf",1,16,17
CNN_IP_20030409.1600.04-E53-14,CNN_IP_20030409.1600.04,GPE,Iraq,4,35,35
CNN_IP_20030409.1600.04-E53-158,CNN_IP_20030409.1600.04,GPE,Iraq,1,20,20
CNN_IP_20030409.1600.04-E55-8,CNN_IP_20030409.1600.04,PER,"UNIDENTIFIED FEMALE",31,1,2
CNN_IP_20030409.1600.04-E56-160,CNN_IP_20030409.1600.04,PER,sailors,2,5,5
CNN_IP_20030409.1600.04-E57-36,CNN_IP_20030409.1600.04,GPE,"North Carolina",22,12,13
CNN_IP_20030409.1600.04-E57-52,CNN_IP_20030409.1600.04,GPE,"North Carolina",36,3,4
CNN_IP_20030409.1600.04-E57-88,CNN_IP_20030409.1600.04,GPE,"North Carolina",55,7,8
