id,doc_id,subtype,stanford_sentence_id,stanford_token
BACONSREBELLION_20050214.0944-EV4-1,BACONSREBELLION_20050214.0944,Die,12,8
BACONSREBELLION_20050214.0944-EV4-2,BACONSREBELLION_20050214.0944,Die,13,2
BACONSREBELLION_20050214.0944-EV5-1,BACONSREBELLION_20050214.0944,Die,13,27
BACONSREBELLION_20050214.0944-EV6-1,BACONSREBELLION_20050214.0944,Convict,13,25
BACONSREBELLION_20050214.0944-EV7-1,BACONSREBELLION_20050214.0944,Release-Parole,14,4
BACONSREBELLION_20050214.0944-EV8-1,BACONSREBELLION_20050214.0944,Attack,16,13
BACONSREBELLION_20050214.0944-EV9-1,BACONSREBELLION_20050214.0944,Sentence,11,11
BACONSREBELLION_20050214.0944-EV10-1,BACONSREBELLION_20050214.0944,Trial-Hearing,12,4
BACONSREBELLION_20050214.0944-EV11-1,BACONSREBELLION_20050214.0944,Attack,14,10
CNN_ENG_20030514_130518.5-EV1-1,CNN_ENG_20030514_130518.5,Attack,1,3
CNN_ENG_20030514_130518.5-EV2-1,CNN_ENG_20030514_130518.5,Injure,1,12
CNN_ENG_20030514_130518.5-EV3-1,CNN_ENG_20030514_130518.5,Arrest-Jail,2,7
CNN_ENG_20030514_130518.5-EV4-1,CNN_ENG_20030514_130518.5,Sentence,3,12
CNN_ENG_20030514_130518.5-EV5-1,CNN_ENG_20030514_130518.5,Die,3,19
MARKBACKER_20041117.1107-EV1-1,MARKBACKER_20041117.1107,Charge-Indict,4,23
MARKBACKER_20041117.1107-EV2-1,MARKBACKER_20041117.1107,Trial-Hearing,5,16
MARKBACKER_20041117.1107-EV3-1,MARKBACKER_20041117.1107,Transfer-Money,2,23
MARKBACKER_20041117.1107-EV3-2,MARKBACKER_20041117.1107,Transfer-Money,8,32
MARKBACKER_20041117.1107-EV3-3,MARKBACKER_20041117.1107,Transfer-Money,15,2
MARKBACKER_20041117.1107-EV4-1,MARKBACKER_20041117.1107,Charge-Indict,6,11
MARKBACKER_20041117.1107-EV5-1,MARKBACKER_20041117.1107,Fine,8,20
MARKBACKER_20041117.1107-EV6-1,MARKBACKER_20041117.1107,Fine,10,22
MARKBACKER_20041117.1107-EV6-2,MARKBACKER_20041117.1107,Fine,10,31
MARKBACKER_20041117.1107-EV7-1,MARKBACKER_20041117.1107,Sentence,8,11
MARKBACKER_20041117.1107-EV8-1,MARKBACKER_20041117.1107,Transfer-Money,6,13
CNN_ENG_20030605_223004.4-EV1-1,CNN_ENG_20030605_223004.4,Arrest-Jail,6,18
CNN_ENG_20030605_223004.4-EV1-2,CNN_ENG_20030605_223004.4,Arrest-Jail,6,27
CNN_ENG_20030605_223004.4-EV2-1,CNN_ENG_20030605_223004.4,Attack,1,18
CNN_ENG_20030605_223004.4-EV3-1,CNN_ENG_20030605_223004.4,End-Position,2,20
CNN_ENG_20030605_223004.4-EV4-1,CNN_ENG_20030605_223004.4,Arrest-Jail,2,27
CNN_ENG_20030605_223004.4-EV5-1,CNN_ENG_20030605_223004.4,Charge-Indict,2,31
CNN_ENG_20030605_223004.4-EV6-1,CNN_ENG_20030605_223004.4,Trial-Hearing,3,7
CNN_ENG_20030605_223004.4-EV6-2,CNN_ENG_20030605_223004.4,Trial-Hearing,4,8
CNN_ENG_20030605_223004.4-EV6-3,CNN_ENG_20030605_223004.4,Trial-Hearing,6,32
CNN_ENG_20030605_223004.4-EV7-1,CNN_ENG_20030605_223004.4,Attack,8,9
CNN_ENG_20030605_223004.4-EV8-1,CNN_ENG_20030605_223004.4,Attack,8,15
CNN_ENG_20030605_223004.4-EV9-1,CNN_ENG_20030605_223004.4,Attack,8,38
CNN_ENG_20030605_223004.4-EV10-1,CNN_ENG_20030605_223004.4,End-Position,12,1
CNN_ENG_20030605_223004.4-EV11-1,CNN_ENG_20030605_223004.4,Attack,8,34
APW_ENG_20030527.0232-EV1-1,APW_ENG_20030527.0232,Attack,2,13
APW_ENG_20030527.0232-EV2-1,APW_ENG_20030527.0232,Meet,4,2
APW_ENG_20030527.0232-EV3-1,APW_ENG_20030527.0232,Meet,5,15
APW_ENG_20030527.0232-EV4-1,APW_ENG_20030527.0232,Meet,6,4
APW_ENG_20030527.0232-EV5-1,APW_ENG_20030527.0232,Attack,7,3
APW_ENG_20030527.0232-EV6-1,APW_ENG_20030527.0232,Attack,1,24
APW_ENG_20030527.0232-EV7-1,APW_ENG_20030527.0232,Attack,9,23
APW_ENG_20030527.0232-EV8-1,APW_ENG_20030527.0232,Attack,9,39
APW_ENG_20030527.0232-EV9-1,APW_ENG_20030527.0232,Attack,1,3
APW_ENG_20030527.0232-EV9-2,APW_ENG_20030527.0232,Attack,2,2
APW_ENG_20030527.0232-EV10-1,APW_ENG_20030527.0232,Injure,10,20
APW_ENG_20030527.0232-EV11-1,APW_ENG_20030527.0232,Die,1,5
APW_ENG_20030527.0232-EV11-2,APW_ENG_20030527.0232,Die,7,5
APW_ENG_20030527.0232-EV12-1,APW_ENG_20030527.0232,Injure,1,14
APW_ENG_20030527.0232-EV13-1,APW_ENG_20030527.0232,Attack,11,19
APW_ENG_20030527.0232-EV14-1,APW_ENG_20030527.0232,Meet,1,39
APW_ENG_20030527.0232-EV15-1,APW_ENG_20030527.0232,Injure,7,13
APW_ENG_20030527.0232-EV16-1,APW_ENG_20030527.0232,Attack,7,21
APW_ENG_20030527.0232-EV16-2,APW_ENG_20030527.0232,Attack,8,5
APW_ENG_20030527.0232-EV17-1,APW_ENG_20030527.0232,Die,18,19
APW_ENG_20030527.0232-EV18-1,APW_ENG_20030527.0232,Attack,8,8
APW_ENG_20030527.0232-EV19-1,APW_ENG_20030527.0232,Attack,8,16
APW_ENG_20030527.0232-EV20-1,APW_ENG_20030527.0232,Attack,9,17
APW_ENG_20030527.0232-EV21-1,APW_ENG_20030527.0232,Attack,9,20
APW_ENG_20030527.0232-EV22-1,APW_ENG_20030527.0232,Injure,9,35
APW_ENG_20030527.0232-EV23-1,APW_ENG_20030527.0232,Attack,18,24
APW_ENG_20030527.0232-EV24-1,APW_ENG_20030527.0232,Injure,9,50
APW_ENG_20030527.0232-EV25-1,APW_ENG_20030527.0232,Attack,21,17
APW_ENG_20030527.0232-EV26-1,APW_ENG_20030527.0232,Attack,10,7
APW_ENG_20030527.0232-EV27-1,APW_ENG_20030527.0232,Demonstrate,11,12
APW_ENG_20030527.0232-EV28-1,APW_ENG_20030527.0232,Injure,12,8
APW_ENG_20030527.0232-EV29-1,APW_ENG_20030527.0232,Injure,13,14
APW_ENG_20030527.0232-EV30-1,APW_ENG_20030527.0232,Injure,15,13
APW_ENG_20030527.0232-EV31-1,APW_ENG_20030527.0232,Die,16,3
APW_ENG_20030527.0232-EV32-1,APW_ENG_20030527.0232,Attack,23,4
APW_ENG_20030527.0232-EV33-1,APW_ENG_20030527.0232,Transport,25,14
APW_ENG_20030527.0232-EV34-1,APW_ENG_20030527.0232,Transport,16,12
APW_ENG_20030527.0232-EV35-1,APW_ENG_20030527.0232,Attack,19,6
APW_ENG_20030527.0232-EV35-2,APW_ENG_20030527.0232,Attack,20,7
APW_ENG_20030527.0232-EV36-1,APW_ENG_20030527.0232,Injure,20,4
APW_ENG_20030527.0232-EV37-1,APW_ENG_20030527.0232,Attack,21,32
APW_ENG_20030527.0232-EV38-1,APW_ENG_20030527.0232,Transport,29,18
APW_ENG_20030527.0232-EV39-1,APW_ENG_20030527.0232,Transport,22,21
APW_ENG_20030527.0232-EV40-1,APW_ENG_20030527.0232,Attack,24,2
APW_ENG_20030527.0232-EV41-1,APW_ENG_20030527.0232,Attack,32,15
APW_ENG_20030527.0232-EV41-2,APW_ENG_20030527.0232,Attack,31,25
APW_ENG_20030527.0232-EV41-3,APW_ENG_20030527.0232,Attack,42,11
APW_ENG_20030527.0232-EV42-1,APW_ENG_20030527.0232,Transport,32,20
BACONSREBELLION_20050210.0728-EV1-1,BACONSREBELLION_20050210.0728,Transfer-Money,4,14
CNN_ENG_20030327_163556.20-EV1-1,CNN_ENG_20030327_163556.20,Attack,1,16
CNN_ENG_20030327_163556.20-EV1-2,CNN_ENG_20030327_163556.20,Attack,2,13
CNN_ENG_20030327_163556.20-EV1-3,CNN_ENG_20030327_163556.20,Attack,11,13
CNN_ENG_20030327_163556.20-EV1-4,CNN_ENG_20030327_163556.20,Attack,20,9
CNN_ENG_20030327_163556.20-EV1-5,CNN_ENG_20030327_163556.20,Attack,21,11
CNN_ENG_20030327_163556.20-EV1-6,CNN_ENG_20030327_163556.20,Attack,24,16
CNN_ENG_20030327_163556.20-EV2-1,CNN_ENG_20030327_163556.20,Attack,17,7
CNN_ENG_20030327_163556.20-EV2-2,CNN_ENG_20030327_163556.20,Attack,24,9
CNN_ENG_20030408_083034.11-EV1-1,CNN_ENG_20030408_083034.11,Transport,1,9
CNN_ENG_20030408_083034.11-EV2-1,CNN_ENG_20030408_083034.11,Transport,2,16
CNN_ENG_20030408_083034.11-EV3-1,CNN_ENG_20030408_083034.11,Meet,2,22
CNN_ENG_20030408_083034.11-EV3-2,CNN_ENG_20030408_083034.11,Meet,3,2
CNN_ENG_20030408_083034.11-EV3-3,CNN_ENG_20030408_083034.11,Meet,4,2
CNN_ENG_20030408_083034.11-EV4-1,CNN_ENG_20030408_083034.11,Meet,9,18
CNN_ENG_20030408_083034.11-EV4-2,CNN_ENG_20030408_083034.11,Meet,13,20
CNN_ENG_20030408_083034.11-EV5-1,CNN_ENG_20030408_083034.11,Die,20,25
CNN_ENG_20030408_083034.11-EV6-1,CNN_ENG_20030408_083034.11,Attack,20,16
APW_ENG_20030327.0376-EV1-1,APW_ENG_20030327.0376,Transport,12,21
APW_ENG_20030327.0376-EV2-1,APW_ENG_20030327.0376,Attack,4,2
APW_ENG_20030327.0376-EV2-2,APW_ENG_20030327.0376,Attack,9,5
APW_ENG_20030327.0376-EV3-1,APW_ENG_20030327.0376,Attack,11,30
APW_ENG_20030327.0376-EV4-1,APW_ENG_20030327.0376,Attack,19,18
APW_ENG_20030327.0376-EV4-2,APW_ENG_20030327.0376,Attack,1,41
APW_ENG_20030327.0376-EV5-1,APW_ENG_20030327.0376,Attack,24,3
APW_ENG_20030327.0376-EV6-1,APW_ENG_20030327.0376,Transport,2,13
APW_ENG_20030327.0376-EV6-2,APW_ENG_20030327.0376,Transport,24,14
APW_ENG_20030327.0376-EV6-3,APW_ENG_20030327.0376,Transport,3,2
APW_ENG_20030327.0376-EV7-1,APW_ENG_20030327.0376,Attack,5,10
APW_ENG_20030327.0376-EV8-1,APW_ENG_20030327.0376,Attack,8,13
APW_ENG_20030327.0376-EV8-2,APW_ENG_20030327.0376,Attack,7,9
APW_ENG_20030327.0376-EV9-1,APW_ENG_20030327.0376,Attack,10,2
APW_ENG_20030327.0376-EV10-1,APW_ENG_20030327.0376,Transport,11,8
APW_ENG_20030327.0376-EV11-1,APW_ENG_20030327.0376,Transport,14,2
APW_ENG_20030327.0376-EV12-1,APW_ENG_20030327.0376,Transport,16,24
APW_ENG_20030327.0376-EV13-1,APW_ENG_20030327.0376,Attack,18,27
APW_ENG_20030327.0376-EV14-1,APW_ENG_20030327.0376,Transport,20,12
APW_ENG_20030327.0376-EV15-1,APW_ENG_20030327.0376,Transport,21,13
APW_ENG_20030327.0376-EV16-1,APW_ENG_20030327.0376,Transport,29,10
APW_ENG_20030327.0376-EV17-1,APW_ENG_20030327.0376,Transport,31,6
APW_ENG_20030327.0376-EV18-1,APW_ENG_20030327.0376,Transport,31,28
CNN_ENG_20030616_130059.25-EV1-1,CNN_ENG_20030616_130059.25,Declare-Bankruptcy,6,27
XIN_ENG_20030423.0011-EV1-1,XIN_ENG_20030423.0011,Trial-Hearing,1,9
XIN_ENG_20030423.0011-EV1-2,XIN_ENG_20030423.0011,Trial-Hearing,5,6
XIN_ENG_20030423.0011-EV2-1,XIN_ENG_20030423.0011,Arrest-Jail,1,22
XIN_ENG_20030423.0011-EV2-2,XIN_ENG_20030423.0011,Arrest-Jail,2,6
XIN_ENG_20030423.0011-EV3-1,XIN_ENG_20030423.0011,Charge-Indict,1,27
XIN_ENG_20030423.0011-EV4-1,XIN_ENG_20030423.0011,Attack,6,9
XIN_ENG_20030423.0011-EV4-2,XIN_ENG_20030423.0011,Attack,7,25
XIN_ENG_20030423.0011-EV5-1,XIN_ENG_20030423.0011,Attack,2,30
XIN_ENG_20030423.0011-EV6-1,XIN_ENG_20030423.0011,Charge-Indict,3,4
XIN_ENG_20030423.0011-EV7-1,XIN_ENG_20030423.0011,Charge-Indict,4,7
XIN_ENG_20030423.0011-EV8-1,XIN_ENG_20030423.0011,Charge-Indict,6,5
XIN_ENG_20030423.0011-EV9-1,XIN_ENG_20030423.0011,Attack,2,17
AGGRESSIVEVOICEDAILY_20041201.2313-EV1-1,AGGRESSIVEVOICEDAILY_20041201.2313,Die,1,33
AGGRESSIVEVOICEDAILY_20041201.2313-EV1-2,AGGRESSIVEVOICEDAILY_20041201.2313,Die,4,16
AGGRESSIVEVOICEDAILY_20041201.2313-EV1-3,AGGRESSIVEVOICEDAILY_20041201.2313,Die,7,26
AGGRESSIVEVOICEDAILY_20041201.2313-EV1-4,AGGRESSIVEVOICEDAILY_20041201.2313,Die,8,25
AGGRESSIVEVOICEDAILY_20041201.2313-EV1-5,AGGRESSIVEVOICEDAILY_20041201.2313,Die,1,25
AGGRESSIVEVOICEDAILY_20041201.2313-EV1-6,AGGRESSIVEVOICEDAILY_20041201.2313,Die,14,1
AGGRESSIVEVOICEDAILY_20041201.2313-EV1-7,AGGRESSIVEVOICEDAILY_20041201.2313,Die,12,5
AGGRESSIVEVOICEDAILY_20041201.2313-EV2-1,AGGRESSIVEVOICEDAILY_20041201.2313,Charge-Indict,4,12
AGGRESSIVEVOICEDAILY_20041201.2313-EV3-1,AGGRESSIVEVOICEDAILY_20041201.2313,Die,6,18
AGGRESSIVEVOICEDAILY_20041201.2313-EV4-1,AGGRESSIVEVOICEDAILY_20041201.2313,Convict,12,2
AGGRESSIVEVOICEDAILY_20041201.2313-EV4-2,AGGRESSIVEVOICEDAILY_20041201.2313,Convict,13,7
AGGRESSIVEVOICEDAILY_20041201.2313-EV5-1,AGGRESSIVEVOICEDAILY_20041201.2313,Sentence,12,8
BACONSREBELLION_20050226.1317-EV1-1,BACONSREBELLION_20050226.1317,Phone-Write,1,19
BACONSREBELLION_20050226.1317-EV2-1,BACONSREBELLION_20050226.1317,Transfer-Money,9,7
BACONSREBELLION_20050226.1317-EV3-1,BACONSREBELLION_20050226.1317,Transfer-Money,9,29
BACONSREBELLION_20050226.1317-EV4-1,BACONSREBELLION_20050226.1317,Transfer-Money,11,4
BACONSREBELLION_20050226.1317-EV5-1,BACONSREBELLION_20050226.1317,Transfer-Money,11,9
BACONSREBELLION_20050226.1317-EV6-1,BACONSREBELLION_20050226.1317,Start-Position,15,4
BACONSREBELLION_20050226.1317-EV7-1,BACONSREBELLION_20050226.1317,Start-Position,16,4
BACONSREBELLION_20050226.1317-EV8-1,BACONSREBELLION_20050226.1317,Transfer-Money,18,10
BACONSREBELLION_20050226.1317-EV9-1,BACONSREBELLION_20050226.1317,Start-Position,20,9
BACONSREBELLION_20050226.1317-EV10-1,BACONSREBELLION_20050226.1317,Transfer-Money,20,18
BACONSREBELLION_20050226.1317-EV11-1,BACONSREBELLION_20050226.1317,Transfer-Money,20,28
BACONSREBELLION_20050226.1317-EV12-1,BACONSREBELLION_20050226.1317,Start-Position,12,7
BACONSREBELLION_20050226.1317-EV13-1,BACONSREBELLION_20050226.1317,Transfer-Money,12,13
CNN_ENG_20030325_220534.6-EV1-1,CNN_ENG_20030325_220534.6,Attack,2,23
CNN_ENG_20030325_220534.6-EV2-1,CNN_ENG_20030325_220534.6,Transport,10,11
CNN_ENG_20030325_220534.6-EV2-2,CNN_ENG_20030325_220534.6,Transport,11,31
CNN_ENG_20030325_220534.6-EV2-3,CNN_ENG_20030325_220534.6,Transport,13,27
CNN_ENG_20030325_220534.6-EV3-1,CNN_ENG_20030325_220534.6,Attack,6,13
CNN_ENG_20030325_220534.6-EV3-2,CNN_ENG_20030325_220534.6,Attack,11,23
CNN_ENG_20030325_220534.6-EV3-3,CNN_ENG_20030325_220534.6,Attack,17,5
CNN_ENG_20030325_220534.6-EV4-1,CNN_ENG_20030325_220534.6,Attack,16,23
XIN_ENG_20030509.0137-EV1-1,XIN_ENG_20030509.0137,Arrest-Jail,7,5
XIN_ENG_20030509.0137-EV2-1,XIN_ENG_20030509.0137,Die,1,17
XIN_ENG_20030509.0137-EV3-1,XIN_ENG_20030509.0137,Attack,1,41
XIN_ENG_20030509.0137-EV3-2,XIN_ENG_20030509.0137,Attack,5,24
XIN_ENG_20030509.0137-EV3-3,XIN_ENG_20030509.0137,Attack,1,19
XIN_ENG_20030509.0137-EV4-1,XIN_ENG_20030509.0137,Charge-Indict,4,5
XIN_ENG_20030509.0137-EV5-1,XIN_ENG_20030509.0137,Die,6,4
XIN_ENG_20030509.0137-EV6-1,XIN_ENG_20030509.0137,Attack,6,22
XIN_ENG_20030509.0137-EV7-1,XIN_ENG_20030509.0137,Injure,6,8
XIN_ENG_20030509.0137-EV8-1,XIN_ENG_20030509.0137,Charge-Indict,8,16
XIN_ENG_20030509.0137-EV9-1,XIN_ENG_20030509.0137,Charge-Indict,3,5
XIN_ENG_20030509.0137-EV9-2,XIN_ENG_20030509.0137,Charge-Indict,1,36
XIN_ENG_20030509.0137-EV10-1,XIN_ENG_20030509.0137,Release-Parole,8,14
XIN_ENG_20030509.0137-EV11-1,XIN_ENG_20030509.0137,Die,5,19
MARKBACKER_20041112.0707-EV1-1,MARKBACKER_20041112.0707,Transport,1,20
fsh_29121-EV1-1,fsh_29121,Transport,50,29
fsh_29121-EV2-1,fsh_29121,End-Position,2,11
fsh_29121-EV3-1,fsh_29121,Meet,46,20
fsh_29121-EV4-1,fsh_29121,Transport,51,13
fsh_29121-EV5-1,fsh_29121,Meet,50,34
fsh_29121-EV6-1,fsh_29121,Meet,51,7
fsh_29121-EV7-1,fsh_29121,Transport,80,9
fsh_29121-EV8-1,fsh_29121,Transport,82,5
fsh_29121-EV9-1,fsh_29121,Transport,83,14
fsh_29121-EV10-1,fsh_29121,Transport,83,23
CNN_IP_20030405.1600.00-2-EV1-1,CNN_IP_20030405.1600.00-2,Transport,3,6
CNN_IP_20030405.1600.00-2-EV2-1,CNN_IP_20030405.1600.00-2,Die,4,20
CNN_IP_20030405.1600.00-2-EV3-1,CNN_IP_20030405.1600.00-2,Transport,5,10
CNN_IP_20030405.1600.00-2-EV4-1,CNN_IP_20030405.1600.00-2,Attack,6,13
CNN_IP_20030405.1600.00-2-EV5-1,CNN_IP_20030405.1600.00-2,Attack,8,29
CNN_IP_20030405.1600.00-2-EV6-1,CNN_IP_20030405.1600.00-2,Attack,9,6
CNN_IP_20030405.1600.00-2-EV7-1,CNN_IP_20030405.1600.00-2,Transfer-Ownership,17,16
CNN_IP_20030405.1600.00-2-EV8-1,CNN_IP_20030405.1600.00-2,Die,17,46
CNN_IP_20030405.1600.00-2-EV9-1,CNN_IP_20030405.1600.00-2,Transport,18,5
CNN_IP_20030405.1600.00-2-EV10-1,CNN_IP_20030405.1600.00-2,Attack,19,37
CNN_IP_20030405.1600.00-2-EV11-1,CNN_IP_20030405.1600.00-2,Attack,20,32
CNN_IP_20030405.1600.00-2-EV12-1,CNN_IP_20030405.1600.00-2,Transport,23,40
CNN_IP_20030405.1600.00-2-EV13-1,CNN_IP_20030405.1600.00-2,Transport,23,23
CNN_IP_20030405.1600.00-2-EV14-1,CNN_IP_20030405.1600.00-2,Transport,24,28
CNN_IP_20030405.1600.00-2-EV15-1,CNN_IP_20030405.1600.00-2,Transport,24,98
CNN_IP_20030405.1600.00-2-EV16-1,CNN_IP_20030405.1600.00-2,Transport,24,77
CNN_IP_20030405.1600.00-2-EV17-1,CNN_IP_20030405.1600.00-2,Transport,26,6
CNN_IP_20030405.1600.00-2-EV18-1,CNN_IP_20030405.1600.00-2,Transport,27,5
CNN_IP_20030405.1600.00-2-EV19-1,CNN_IP_20030405.1600.00-2,Transport,27,26
CNN_IP_20030405.1600.00-2-EV20-1,CNN_IP_20030405.1600.00-2,Transport,32,16
CNN_IP_20030405.1600.00-2-EV21-1,CNN_IP_20030405.1600.00-2,Transport,42,7
CNN_IP_20030405.1600.00-2-EV22-1,CNN_IP_20030405.1600.00-2,Attack,43,21
CNN_ENG_20030401_073033.14-EV1-1,CNN_ENG_20030401_073033.14,Attack,1,4
CNN_ENG_20030401_073033.14-EV2-1,CNN_ENG_20030401_073033.14,Attack,3,10
CNN_ENG_20030401_073033.14-EV3-1,CNN_ENG_20030401_073033.14,Attack,4,15
CNN_ENG_20030401_073033.14-EV4-1,CNN_ENG_20030401_073033.14,Attack,19,15
CNNHL_ENG_20030513_183907.5-EV1-1,CNNHL_ENG_20030513_183907.5,Attack,1,9
CNNHL_ENG_20030513_183907.5-EV1-2,CNNHL_ENG_20030513_183907.5,Attack,8,13
CNNHL_ENG_20030513_183907.5-EV2-1,CNNHL_ENG_20030513_183907.5,Die,2,5
CNNHL_ENG_20030513_183907.5-EV3-1,CNNHL_ENG_20030513_183907.5,Die,3,7
CNNHL_ENG_20030513_183907.5-EV4-1,CNNHL_ENG_20030513_183907.5,Injure,4,5
CNNHL_ENG_20030513_183907.5-EV5-1,CNNHL_ENG_20030513_183907.5,Attack,5,7
CNNHL_ENG_20030513_183907.5-EV6-1,CNNHL_ENG_20030513_183907.5,Transport,6,10
CNNHL_ENG_20030513_183907.5-EV7-1,CNNHL_ENG_20030513_183907.5,Transport,7,12
CNNHL_ENG_20030513_183907.5-EV8-1,CNNHL_ENG_20030513_183907.5,Transport,8,5
CNNHL_ENG_20030513_183907.5-EV9-1,CNNHL_ENG_20030513_183907.5,Die,1,15
CNNHL_ENG_20030513_183907.5-EV10-1,CNNHL_ENG_20030513_183907.5,Attack,9,2
fsh_29097-EV1-1,fsh_29097,Nominate,45,19
fsh_29097-EV2-1,fsh_29097,Elect,89,55
CNN_IP_20030328.1600.07-EV1-1,CNN_IP_20030328.1600.07,Attack,1,11
CNN_IP_20030328.1600.07-EV2-1,CNN_IP_20030328.1600.07,Attack,1,18
CNN_IP_20030328.1600.07-EV3-1,CNN_IP_20030328.1600.07,Attack,4,10
CNN_IP_20030328.1600.07-EV4-1,CNN_IP_20030328.1600.07,Attack,5,13
CNN_IP_20030328.1600.07-EV5-1,CNN_IP_20030328.1600.07,Attack,9,16
CNN_IP_20030328.1600.07-EV6-1,CNN_IP_20030328.1600.07,Die,9,22
CNN_IP_20030328.1600.07-EV7-1,CNN_IP_20030328.1600.07,Attack,11,6
CNN_IP_20030328.1600.07-EV8-1,CNN_IP_20030328.1600.07,Die,12,6
CNN_IP_20030328.1600.07-EV9-1,CNN_IP_20030328.1600.07,Die,13,20
CNN_IP_20030328.1600.07-EV10-1,CNN_IP_20030328.1600.07,Attack,17,13
CNN_IP_20030328.1600.07-EV11-1,CNN_IP_20030328.1600.07,Die,19,27
CNN_IP_20030328.1600.07-EV12-1,CNN_IP_20030328.1600.07,Die,25,9
CNN_IP_20030328.1600.07-EV13-1,CNN_IP_20030328.1600.07,Die,26,6
CNN_IP_20030328.1600.07-EV14-1,CNN_IP_20030328.1600.07,Die,27,6
CNN_IP_20030328.1600.07-EV15-1,CNN_IP_20030328.1600.07,Die,28,2
CNN_IP_20030328.1600.07-EV16-1,CNN_IP_20030328.1600.07,Attack,32,2
CNN_IP_20030328.1600.07-EV16-2,CNN_IP_20030328.1600.07,Attack,32,11
CNN_IP_20030328.1600.07-EV17-1,CNN_IP_20030328.1600.07,Injure,34,6
CNN_IP_20030328.1600.07-EV18-1,CNN_IP_20030328.1600.07,Die,35,6
CNN_IP_20030328.1600.07-EV19-1,CNN_IP_20030328.1600.07,Attack,35,18
CNN_IP_20030328.1600.07-EV20-1,CNN_IP_20030328.1600.07,Die,35,23
CNN_IP_20030328.1600.07-EV21-1,CNN_IP_20030328.1600.07,Die,41,15
CNN_IP_20030328.1600.07-EV22-1,CNN_IP_20030328.1600.07,Injure,46,7
CNN_IP_20030328.1600.07-EV23-1,CNN_IP_20030328.1600.07,Attack,46,24
CNN_IP_20030328.1600.07-EV24-1,CNN_IP_20030328.1600.07,Die,48,5
CNN_IP_20030328.1600.07-EV25-1,CNN_IP_20030328.1600.07,Attack,52,13
CNN_IP_20030328.1600.07-EV26-1,CNN_IP_20030328.1600.07,Die,53,9
CNN_IP_20030328.1600.07-EV27-1,CNN_IP_20030328.1600.07,Die,55,9
CNN_IP_20030328.1600.07-EV28-1,CNN_IP_20030328.1600.07,Attack,57,2
AGGRESSIVEVOICEDAILY_20041208.2133-EV1-1,AGGRESSIVEVOICEDAILY_20041208.2133,Attack,3,10
AGGRESSIVEVOICEDAILY_20041208.2133-EV2-1,AGGRESSIVEVOICEDAILY_20041208.2133,Transfer-Ownership,9,12
AGGRESSIVEVOICEDAILY_20041208.2133-EV3-1,AGGRESSIVEVOICEDAILY_20041208.2133,Attack,11,22
AGGRESSIVEVOICEDAILY_20041208.2133-EV4-1,AGGRESSIVEVOICEDAILY_20041208.2133,Meet,1,14
AGGRESSIVEVOICEDAILY_20041208.2133-EV5-1,AGGRESSIVEVOICEDAILY_20041208.2133,Transport,7,24
NYT_ENG_20030403.0008-EV1-1,NYT_ENG_20030403.0008,Die,30,36
NYT_ENG_20030403.0008-EV2-1,NYT_ENG_20030403.0008,Attack,30,28
NYT_ENG_20030403.0008-EV3-1,NYT_ENG_20030403.0008,Attack,3,44
NYT_ENG_20030403.0008-EV4-1,NYT_ENG_20030403.0008,Attack,1,85
NYT_ENG_20030403.0008-EV5-1,NYT_ENG_20030403.0008,Attack,1,42
NYT_ENG_20030403.0008-EV6-1,NYT_ENG_20030403.0008,Transport,3,21
NYT_ENG_20030403.0008-EV6-2,NYT_ENG_20030403.0008,Transport,5,7
NYT_ENG_20030403.0008-EV7-1,NYT_ENG_20030403.0008,Attack,3,57
NYT_ENG_20030403.0008-EV7-2,NYT_ENG_20030403.0008,Attack,30,6
NYT_ENG_20030403.0008-EV8-1,NYT_ENG_20030403.0008,Attack,4,14
NYT_ENG_20030403.0008-EV9-1,NYT_ENG_20030403.0008,Transport,8,12
NYT_ENG_20030403.0008-EV10-1,NYT_ENG_20030403.0008,Transport,9,26
NYT_ENG_20030403.0008-EV11-1,NYT_ENG_20030403.0008,Transport,15,5
NYT_ENG_20030403.0008-EV12-1,NYT_ENG_20030403.0008,Attack,15,19
NYT_ENG_20030403.0008-EV13-1,NYT_ENG_20030403.0008,Attack,16,22
NYT_ENG_20030403.0008-EV14-1,NYT_ENG_20030403.0008,Attack,16,27
NYT_ENG_20030403.0008-EV15-1,NYT_ENG_20030403.0008,Attack,16,53
NYT_ENG_20030403.0008-EV16-1,NYT_ENG_20030403.0008,Attack,17,23
NYT_ENG_20030403.0008-EV17-1,NYT_ENG_20030403.0008,Attack,17,28
NYT_ENG_20030403.0008-EV18-1,NYT_ENG_20030403.0008,Injure,17,33
NYT_ENG_20030403.0008-EV19-1,NYT_ENG_20030403.0008,Injure,18,17
NYT_ENG_20030403.0008-EV20-1,NYT_ENG_20030403.0008,Attack,21,8
NYT_ENG_20030403.0008-EV21-1,NYT_ENG_20030403.0008,Attack,25,9
NYT_ENG_20030403.0008-EV22-1,NYT_ENG_20030403.0008,Attack,26,16
NYT_ENG_20030403.0008-EV23-1,NYT_ENG_20030403.0008,Attack,6,6
NYT_ENG_20030403.0008-EV24-1,NYT_ENG_20030403.0008,Attack,28,28
NYT_ENG_20030403.0008-EV25-1,NYT_ENG_20030403.0008,Die,33,7
NYT_ENG_20030403.0008-EV26-1,NYT_ENG_20030403.0008,Transport,7,5
